date,price,symbol
2024-11-21,538.8107299804688,VOO
2024-11-22,540.6177978515625,VOO
2024-11-25,542.3557739257812,VOO
2024-11-26,545.3972778320312,VOO
2024-11-27,543.6592407226562,VOO
2024-11-29,546.5230102539062,VOO
2024-12-02,548.0634765625,VOO
2024-12-03,548.1918334960938,VOO
2024-12-04,551.6480102539062,VOO
2024-12-05,550.729736328125,VOO
2024-12-06,551.8257446289062,VOO
2024-12-09,548.9522094726562,VOO
2024-12-10,547.3919677734375,VOO
2024-12-11,551.5394287109375,VOO
2024-12-12,548.6954956054688,VOO
2024-12-13,548.6559448242188,VOO
2024-12-16,550.8086547851562,VOO
2024-12-17,548.4979248046875,VOO
2024-12-18,532.39208984375,VOO
2024-12-19,532.1946411132812,VOO
2024-12-20,538.2182006835938,VOO
2024-12-23,542.0709228515625,VOO
2024-12-24,547.648193359375,VOO
2024-12-26,547.6382446289062,VOO
2024-12-27,541.9619140625,VOO
2024-12-30,535.9287719726562,VOO
2024-12-31,533.769287109375,VOO
2025-01-02,532.431884765625,VOO
2025-01-03,539.3069458007812,VOO
2025-01-06,542.4473266601562,VOO
2025-01-07,536.3449096679688,VOO
2025-01-08,537.068115234375,VOO
2025-01-10,528.895263671875,VOO
2025-01-13,529.5787963867188,VOO
2025-01-14,530.25244140625,VOO
2025-01-15,539.9508666992188,VOO
2025-01-16,539.1484985351562,VOO
2025-01-17,544.3196411132812,VOO
2025-01-21,549.2728271484375,VOO
2025-01-22,552.3933715820312,VOO
2025-01-23,555.4544677734375,VOO
2025-01-24,553.7802734375,VOO
2025-01-27,546.0730590820312,VOO
2025-01-28,550.6498413085938,VOO
2025-01-29,548.2326049804688,VOO
2025-01-30,551.0956420898438,VOO
2025-01-31,548.1534423828125,VOO
2025-02-03,544.557373046875,VOO
2025-02-04,548.1732177734375,VOO
2025-02-05,550.4219360351562,VOO
2025-02-06,552.4032592773438,VOO
2025-02-07,547.0339965820312,VOO
2025-02-10,550.9470825195312,VOO
2025-02-11,551.4423217773438,VOO
2025-02-12,549.6195678710938,VOO
2025-02-13,555.4246826171875,VOO
2025-02-14,555.4445190429688,VOO
2025-02-18,557.0494384765625,VOO
2025-02-19,558.396728515625,VOO
2025-02-20,556.0488891601562,VOO
2025-02-21,546.5881958007812,VOO
2025-02-24,544.0026245117188,VOO
2025-02-25,541.2981567382812,VOO
2025-02-26,541.6349487304688,VOO
2025-02-27,532.9370727539062,VOO
2025-02-28,541.2188720703125,VOO
2025-03-03,531.8969116210938,VOO
2025-03-04,525.4874877929688,VOO
2025-03-05,531.3817749023438,VOO
2025-03-06,521.7427978515625,VOO
2025-03-07,524.5562133789062,VOO
