date,price,symbol
2024-11-21,47.719181060791016,VEA
2024-11-22,47.93220901489258,VEA
2024-11-25,48.16461181640625,VEA
2024-11-26,47.874107360839844,VEA
2024-11-27,48.12587356567383,VEA
2024-11-29,48.70687484741211,VEA
2024-12-02,48.755287170410156,VEA
2024-12-03,48.95863723754883,VEA
2024-12-04,48.96832275390625,VEA
2024-12-05,49.191036224365234,VEA
2024-12-06,49.12325668334961,VEA
2024-12-09,49.007057189941406,VEA
2024-12-10,48.648773193359375,VEA
2024-12-11,48.997371673583984,VEA
2024-12-12,48.52288818359375,VEA
2024-12-13,48.397010803222656,VEA
2024-12-16,48.193660736083984,VEA
2024-12-17,48.07746124267578,VEA
2024-12-18,46.88641357421875,VEA
2024-12-19,46.77021789550781,VEA
2024-12-20,46.753509521484375,VEA
2024-12-23,47.02870178222656,VEA
2024-12-24,47.2154426574707,VEA
2024-12-26,47.402183532714844,VEA
2024-12-27,47.284244537353516,VEA
2024-12-30,46.9893913269043,VEA
2024-12-31,46.99921798706055,VEA
2025-01-02,46.900936126708984,VEA
2025-01-03,47.17612838745117,VEA
2025-01-06,47.6380615234375,VEA
2025-01-07,47.48080825805664,VEA
2025-01-08,47.42184066772461,VEA
2025-01-10,46.71419143676758,VEA
2025-01-13,46.586429595947266,VEA
2025-01-14,46.76333999633789,VEA
2025-01-15,47.34320831298828,VEA
2025-01-16,47.500465393066406,VEA
2025-01-17,47.73634719848633,VEA
2025-01-21,48.66020965576172,VEA
2025-01-22,48.552101135253906,VEA
2025-01-23,48.886268615722656,VEA
2025-01-24,49.16145706176758,VEA
2025-01-27,49.073001861572266,VEA
2025-01-28,49.023860931396484,VEA
2025-01-29,49.023860931396484,VEA
2025-01-30,49.554588317871094,VEA
2025-01-31,49.08283233642578,VEA
2025-02-03,48.473472595214844,VEA
2025-02-04,49.063175201416016,VEA
2025-02-05,49.53493881225586,VEA
2025-02-06,49.741329193115234,VEA
2025-02-07,49.34819793701172,VEA
2025-02-10,49.66270446777344,VEA
2025-02-11,49.85926818847656,VEA
2025-02-12,49.957557678222656,VEA
2025-02-13,50.606231689453125,VEA
2025-02-14,50.62588119506836,VEA
2025-02-18,50.969879150390625,VEA
2025-02-19,50.5275993347168,VEA
2025-02-20,50.72417068481445,VEA
2025-02-21,50.36051940917969,VEA
2025-02-24,50.31137466430664,VEA
2025-02-25,50.675025939941406,VEA
2025-02-26,50.75365447998047,VEA
2025-02-27,50.15412139892578,VEA
2025-02-28,50.19343566894531,VEA
2025-03-03,50.566917419433594,VEA
2025-03-04,50.4293212890625,VEA
2025-03-05,51.61854934692383,VEA
2025-03-06,51.13695526123047,VEA
2025-03-07,51.67751693725586,VEA
2025-03-10,50.488285064697266,VEA
2025-03-11,50.35068893432617,VEA
2025-03-12,50.72417068481445,VEA
2025-03-13,50.34086227416992,VEA
2025-03-14,51.30404281616211,VEA
2025-03-17,51.91340255737305,VEA
2025-03-18,51.844600677490234,VEA
2025-03-19,52.080482482910156,VEA
2025-03-20,51.67751693725586,VEA
2025-03-21,51.393150329589844,VEA
2025-03-24,51.4622688293457,VEA
2025-03-25,51.738739013671875,VEA
2025-03-26,51.1166877746582,VEA
2025-03-27,51.17593002319336,VEA
2025-03-28,50.59337615966797,VEA
2025-03-31,50.18855285644531,VEA
2025-04-01,50.366275787353516,VEA
2025-04-02,50.504512786865234,VEA
2025-04-03,49.44801712036133,VEA
2025-04-04,46.318016052246094,VEA
2025-04-07,45.31088638305664,VEA
2025-04-08,45.073917388916016,VEA
2025-04-09,48.44088363647461,VEA
2025-04-10,47.483123779296875,VEA
2025-04-11,48.786468505859375,VEA
2025-04-14,49.349273681640625,VEA
2025-04-15,49.68498611450195,VEA
2025-04-16,49.57637023925781,VEA
2025-04-17,50.109554290771484,VEA
2025-04-21,49.872581481933594,VEA
2025-04-22,50.85009002685547,VEA
2025-04-23,50.99820327758789,VEA
2025-04-24,51.649871826171875,VEA
2025-04-25,51.76835632324219,VEA
2025-04-28,52.12381362915039,VEA
2025-04-29,52.28179168701172,VEA
2025-04-30,52.20280075073242,VEA
2025-05-01,51.98558044433594,VEA
2025-05-02,52.933467864990234,VEA
2025-05-05,53.032203674316406,VEA
2025-05-06,53.02233123779297,VEA
2025-05-07,52.8347282409668,VEA
2025-05-08,52.65700149536133,VEA
2025-05-09,53.00258255004883,VEA
2025-05-12,53.25929641723633,VEA
2025-05-13,53.34816360473633,VEA
2025-05-14,53.130943298339844,VEA
2025-05-15,53.69375228881836,VEA
2025-05-16,53.81223678588867,VEA
2025-05-19,54.246681213378906,VEA
2025-05-20,54.50340270996094,VEA
2025-05-21,54.20718765258789,VEA
2025-05-22,54.147945404052734,VEA
2025-05-23,54.33554458618164,VEA
2025-05-27,55.0958251953125,VEA
2025-05-28,54.59226608276367,VEA
2025-05-29,54.809486389160156,VEA
2025-05-30,54.878604888916016,VEA
2025-06-02,55.510528564453125,VEA
2025-06-03,55.10570526123047,VEA
2025-06-04,55.39204025268555,VEA
2025-06-05,55.39204025268555,VEA
2025-06-06,55.56977081298828,VEA
2025-06-09,55.58951950073242,VEA
2025-06-10,55.71788024902344,VEA
2025-06-11,55.708003997802734,VEA
2025-06-12,56.142452239990234,VEA
2025-06-13,55.461158752441406,VEA
2025-06-16,55.73762512207031,VEA
2025-06-17,55.03658676147461,VEA
2025-06-18,55.1846923828125,VEA
