date,price,symbol
2025-02-19,116.14909362792969,IJR
2025-02-20,114.83292388916016,IJR
2025-02-21,111.78495788574219,IJR
2025-02-24,111.36933135986328,IJR
2025-02-25,111.47818756103516,IJR
2025-02-26,111.25057983398438,IJR
2025-02-27,109.68701171875,IJR
2025-02-28,110.62713623046875,IJR
2025-03-03,108.0541763305664,IJR
2025-03-04,106.41144561767578,IJR
2025-03-05,107.5197982788086,IJR
2025-03-06,106.14424896240234,IJR
2025-03-07,106.68852996826172,IJR
2025-03-10,104.18485260009766,IJR
2025-03-11,103.61087799072266,IJR
2025-03-12,103.15567016601562,IJR
2025-03-13,101.42387390136719,IJR
2025-03-14,103.90776824951172,IJR
2025-03-17,105.01611328125,IJR
2025-03-18,104.36396026611328,IJR
2025-03-19,105.77347564697266,IJR
2025-03-20,105.26724243164062,IJR
2025-03-21,104.59226989746094,IJR
2025-03-24,107.21278381347656,IJR
2025-03-25,106.56758117675781,IJR
2025-03-26,106.00177764892578,IJR
2025-03-27,105.52532196044922,IJR
2025-03-28,103.24230194091797,IJR
2025-03-31,103.79816436767578,IJR
2025-04-01,104.02647399902344,IJR
2025-04-02,105.56503295898438,IJR
2025-04-03,98.1700210571289,IJR
2025-04-04,93.93153381347656,IJR
2025-04-07,92.6411361694336,IJR
2025-04-08,89.89157104492188,IJR
2025-04-09,97.83252716064453,IJR
2025-04-10,93.5245590209961,IJR
2025-04-11,94.7057876586914,IJR
2025-04-14,95.7480239868164,IJR
2025-04-15,95.51972961425781,IJR
2025-04-16,94.57673645019531,IJR
2025-04-17,95.5892105102539,IJR
2025-04-21,93.68338012695312,IJR
2025-04-22,95.9465560913086,IJR
2025-04-23,97.16747283935547,IJR
2025-04-24,99.14278411865234,IJR
2025-04-25,99.10307312011719,IJR
2025-04-28,99.45050048828125,IJR
2025-04-29,100.09569549560547,IJR
2025-04-30,99.39093780517578,IJR
2025-05-01,100.00636291503906,IJR
2025-05-02,102.26953125,IJR
2025-05-05,101.53499603271484,IJR
2025-05-06,100.89971923828125,IJR
2025-05-07,101.03868865966797,IJR
2025-05-08,102.88496398925781,IJR
2025-05-09,102.85518646240234,IJR
2025-05-12,106.72638702392578,IJR
2025-05-13,107.22270202636719,IJR
2025-05-14,106.13082122802734,IJR
2025-05-15,106.86536407470703,IJR
2025-05-16,107.6892318725586,IJR
2025-05-19,106.99440002441406,IJR
2025-05-20,106.81572723388672,IJR
2025-05-21,103.8676528930664,IJR
2025-05-22,103.76839447021484,IJR
2025-05-23,103.22245025634766,IJR
2025-05-27,105.84296417236328,IJR
2025-05-28,104.5724105834961,IJR
2025-05-29,105.05879211425781,IJR
2025-05-30,104.59226989746094,IJR
2025-06-02,104.23492431640625,IJR
2025-06-03,105.91243743896484,IJR
2025-06-04,105.63450622558594,IJR
2025-06-05,105.604736328125,IJR
2025-06-06,106.87528228759766,IJR
2025-06-09,108.01679992675781,IJR
2025-06-10,108.67192840576172,IJR
2025-06-11,108.01679992675781,IJR
2025-06-12,107.59989929199219,IJR
2025-06-13,105.5154037475586,IJR
2025-06-16,106.57940673828125,IJR
2025-06-17,105.45362854003906,IJR
2025-06-18,105.8919906616211,IJR
2025-06-20,105.74254608154297,IJR
2025-06-23,107.1572265625,IJR
2025-06-24,108.23318481445312,IJR
2025-06-25,107.1572265625,IJR
2025-06-26,108.7512435913086,IJR
2025-06-27,109.08000183105469,IJR
2025-06-30,108.88075256347656,IJR
2025-07-01,110.54449462890625,IJR
2025-07-02,112.04884338378906,IJR
2025-07-03,112.65656280517578,IJR
2025-07-07,110.7437515258789,IJR
2025-07-08,111.60052490234375,IJR
2025-07-09,112.52704620361328,IJR
2025-07-10,113.64285278320312,IJR
2025-07-11,112.39753723144531,IJR
2025-07-14,112.6964111328125,IJR
2025-07-15,110.40502166748047,IJR
2025-07-16,111.14225006103516,IJR
2025-07-17,112.44734954833984,IJR
2025-07-18,111.45109558105469,IJR
2025-07-21,111.19206237792969,IJR
2025-07-22,112.40750122070312,IJR
2025-07-23,113.7225570678711,IJR
2025-07-24,111.89940643310547,IJR
2025-07-25,112.48719787597656,IJR
2025-07-28,112.37760925292969,IJR
2025-07-29,111.92929077148438,IJR
2025-07-30,111.14225006103516,IJR
2025-07-31,109.8670425415039,IJR
2025-08-01,108.0538558959961,IJR
2025-08-04,109.87700653076172,IJR
2025-08-05,110.40502166748047,IJR
2025-08-06,110.39505767822266,IJR
2025-08-07,110.1758804321289,IJR
2025-08-08,110.47476196289062,IJR
2025-08-11,110.40502166748047,IJR
2025-08-12,113.95169067382812,IJR
2025-08-13,116.36263275146484,IJR
2025-08-14,114.71881103515625,IJR
2025-08-15,114.01146697998047,IJR
2025-08-18,114.18083190917969,IJR
2025-08-19,114.32030487060547,IJR
2025-08-20,113.7823257446289,IJR
2025-08-21,113.69266510009766,IJR
2025-08-22,118.05626678466797,IJR
2025-08-25,116.9404525756836,IJR
2025-08-26,117.33895874023438,IJR
2025-08-27,118.31529235839844,IJR
2025-08-28,118.08615112304688,IJR
2025-08-29,117.59798431396484,IJR
2025-09-02,116.71131896972656,IJR
2025-09-03,116.57184600830078,IJR
2025-09-04,118.31529235839844,IJR
2025-09-05,118.68390655517578,IJR
2025-09-08,118.50457763671875,IJR
2025-09-09,117.46847534179688,IJR
2025-09-10,117.1795654296875,IJR
2025-09-11,119.6502685546875,IJR
2025-09-12,118.01641082763672,IJR
2025-09-15,118.1259994506836,IJR
2025-09-16,117.9800033569336,IJR
2025-09-17,117.94999694824219,IJR
2025-09-18,120.62999725341797,IJR
2025-09-19,119.26000213623047,IJR
2025-09-22,119.56999969482422,IJR
2025-09-23,119.33000183105469,IJR
2025-09-24,118.33999633789062,IJR
2025-09-25,117.30999755859375,IJR
2025-09-26,118.47000122070312,IJR
2025-09-29,118.58000183105469,IJR
2025-09-30,118.83000183105469,IJR
2025-10-01,119.18000030517578,IJR
2025-10-02,119.54000091552734,IJR
2025-10-03,120.08000183105469,IJR
2025-10-06,119.7699966430664,IJR
2025-10-07,118.23999786376953,IJR
2025-10-08,119.31999969482422,IJR
2025-10-09,117.94999694824219,IJR
2025-10-10,114.2699966430664,IJR
2025-10-13,116.58000183105469,IJR
2025-10-14,118.3499984741211,IJR
2025-10-15,119.3499984741211,IJR
2025-10-16,117.79000091552734,IJR
2025-10-17,117.58999633789062,IJR
2025-10-20,119.44999694824219,IJR
2025-10-21,119.79000091552734,IJR
2025-10-22,118.91000366210938,IJR
2025-10-23,120.08999633789062,IJR
2025-10-24,121.13999938964844,IJR
2025-10-27,121.1500015258789,IJR
2025-10-28,120.44999694824219,IJR
2025-10-29,118.88999938964844,IJR
2025-10-30,117.5999984741211,IJR
2025-10-31,117.80000305175781,IJR
2025-11-03,118.04000091552734,IJR
2025-11-04,116.5999984741211,IJR
2025-11-05,118.55000305175781,IJR
2025-11-06,116.94000244140625,IJR
2025-11-07,117.94999694824219,IJR
2025-11-10,119.11000061035156,IJR
2025-11-11,119.58999633789062,IJR
2025-11-12,119.5,IJR
2025-11-13,116.94999694824219,IJR
2025-11-14,116.8499984741211,IJR
2025-11-17,114.30000305175781,IJR
2025-11-18,114.20999908447266,IJR
2025-11-19,114.08000183105469,IJR
2025-11-20,112.05000305175781,IJR
,ijr,IJR
