date,price,symbol
2025-05-06,55.2042236328125,IEMG
2025-05-07,54.571964263916016,IEMG
2025-05-08,54.5028076171875,IEMG
2025-05-09,54.858455657958984,IEMG
2025-05-12,56.06370162963867,IEMG
2025-05-13,56.19213104248047,IEMG
2025-05-14,56.597171783447266,IEMG
2025-05-15,56.60704803466797,IEMG
2025-05-16,56.6169319152832,IEMG
2025-05-19,56.784873962402344,IEMG
2025-05-20,56.7255973815918,IEMG
2025-05-21,56.646568298339844,IEMG
2025-05-22,56.49837875366211,IEMG
2025-05-23,56.7552375793457,IEMG
2025-05-27,56.68608474731445,IEMG
2025-05-28,56.42922592163086,IEMG
2025-05-29,56.7255973815918,IEMG
2025-05-30,56.004425048828125,IEMG
2025-06-02,56.46874237060547,IEMG
2025-06-03,56.56753158569336,IEMG
2025-06-04,57.26894760131836,IEMG
2025-06-05,57.545562744140625,IEMG
2025-06-06,57.78266143798828,IEMG
2025-06-09,58.20745849609375,IEMG
2025-06-10,58.592742919921875,IEMG
2025-06-11,58.88911437988281,IEMG
2025-06-12,58.948387145996094,IEMG
2025-06-13,57.999996185302734,IEMG
2025-06-16,58.65999984741211,IEMG
2025-06-17,57.90999984741211,IEMG
2025-06-18,57.939998626708984,IEMG
2025-06-20,57.56999969482422,IEMG
2025-06-23,58.04999923706055,IEMG
2025-06-24,59.5099983215332,IEMG
2025-06-25,59.54999923706055,IEMG
2025-06-26,59.959999084472656,IEMG
2025-06-27,59.75,IEMG
2025-06-30,60.029998779296875,IEMG
2025-07-01,60.09000015258789,IEMG
2025-07-02,60.31999969482422,IEMG
2025-07-03,60.619998931884766,IEMG
2025-07-07,59.75,IEMG
2025-07-08,60.08000183105469,IEMG
2025-07-09,60.040000915527344,IEMG
2025-07-10,60.22999954223633,IEMG
2025-07-11,60.060001373291016,IEMG
2025-07-14,60.16999816894531,IEMG
2025-07-15,60.59000015258789,IEMG
2025-07-16,60.83000183105469,IEMG
2025-07-17,61.18000030517578,IEMG
2025-07-18,61.04999923706055,IEMG
2025-07-21,61.41999816894531,IEMG
2025-07-22,61.380001068115234,IEMG
2025-07-23,62.029998779296875,IEMG
2025-07-24,61.70000076293945,IEMG
2025-07-25,61.5,IEMG
2025-07-28,61.029998779296875,IEMG
2025-07-29,61.099998474121094,IEMG
2025-07-30,60.68000030517578,IEMG
2025-07-31,60.33000183105469,IEMG
2025-08-01,59.900001525878906,IEMG
2025-08-04,60.529998779296875,IEMG
2025-08-05,60.7400016784668,IEMG
2025-08-06,61.0,IEMG
2025-08-07,61.4900016784668,IEMG
2025-08-08,61.40999984741211,IEMG
2025-08-11,61.27000045776367,IEMG
2025-08-12,62.04999923706055,IEMG
2025-08-13,62.70000076293945,IEMG
2025-08-14,61.970001220703125,IEMG
2025-08-15,62.119998931884766,IEMG
2025-08-18,62.5,IEMG
2025-08-19,62.0,IEMG
2025-08-20,61.86000061035156,IEMG
2025-08-21,61.7599983215332,IEMG
2025-08-22,62.91999816894531,IEMG
2025-08-25,62.59000015258789,IEMG
2025-08-26,62.5,IEMG
2025-08-27,62.150001525878906,IEMG
2025-08-28,62.380001068115234,IEMG
2025-08-29,62.09000015258789,IEMG
2025-09-02,61.9900016784668,IEMG
2025-09-03,62.2400016784668,IEMG
2025-09-04,62.040000915527344,IEMG
2025-09-05,62.779998779296875,IEMG
2025-09-08,63.34000015258789,IEMG
2025-09-09,63.56999969482422,IEMG
2025-09-10,64.0199966430664,IEMG
2025-09-11,64.80999755859375,IEMG
2025-09-12,64.79000091552734,IEMG
2025-09-15,65.23999786376953,IEMG
2025-09-16,65.7300033569336,IEMG
2025-09-17,65.98999786376953,IEMG
2025-09-18,65.83000183105469,IEMG
2025-09-19,65.68000030517578,IEMG
2025-09-22,65.94000244140625,IEMG
2025-09-23,65.97000122070312,IEMG
2025-09-24,65.69999694824219,IEMG
2025-09-25,65.37999725341797,IEMG
2025-09-26,65.19000244140625,IEMG
2025-09-29,65.69999694824219,IEMG
2025-09-30,65.91999816894531,IEMG
2025-10-01,66.44000244140625,IEMG
2025-10-02,66.75,IEMG
2025-10-03,66.93000030517578,IEMG
2025-10-06,67.20999908447266,IEMG
2025-10-07,66.7300033569336,IEMG
2025-10-08,67.2300033569336,IEMG
2025-10-09,66.5999984741211,IEMG
2025-10-10,64.22000122070312,IEMG
2025-10-13,66.08000183105469,IEMG
2025-10-14,65.4800033569336,IEMG
2025-10-15,66.58000183105469,IEMG
2025-10-16,66.98999786376953,IEMG
2025-10-17,66.91999816894531,IEMG
2025-10-20,67.80000305175781,IEMG
2025-10-21,67.06999969482422,IEMG
2025-10-22,67.05999755859375,IEMG
2025-10-23,67.61000061035156,IEMG
2025-10-24,68.04000091552734,IEMG
2025-10-27,68.79000091552734,IEMG
2025-10-28,68.7699966430664,IEMG
2025-10-29,69.13999938964844,IEMG
2025-10-30,68.38999938964844,IEMG
2025-10-31,68.2699966430664,IEMG
2025-11-03,68.7300033569336,IEMG
2025-11-04,67.4800033569336,IEMG
2025-11-05,68.06999969482422,IEMG
2025-11-06,67.52999877929688,IEMG
2025-11-07,67.29000091552734,IEMG
2025-11-10,68.44999694824219,IEMG
2025-11-11,68.5,IEMG
2025-11-12,68.52999877929688,IEMG
2025-11-13,67.7699966430664,IEMG
2025-11-14,67.87000274658203,IEMG
2025-11-17,67.06999969482422,IEMG
2025-11-18,66.69999694824219,IEMG
2025-11-19,66.5,IEMG
2025-11-20,65.63999938964844,IEMG
,iemg,IEMG
