date,price,symbol
2025-02-21,293.1806640625,VTI
2025-02-24,291.6846618652344,VTI
2025-02-25,290.2381591796875,VTI
2025-02-26,290.33721923828125,VTI
2025-02-27,285.8392639160156,VTI
2025-02-28,290.248046875,VTI
2025-03-03,285.04669189453125,VTI
2025-03-04,281.4898986816406,VTI
2025-03-05,284.69000244140625,VTI
2025-03-06,279.3994445800781,VTI
2025-03-07,280.71710205078125,VTI
2025-03-10,273.068603515625,VTI
2025-03-11,271.1564636230469,VTI
2025-03-12,272.4939270019531,VTI
2025-03-13,268.669677734375,VTI
2025-03-14,274.4258728027344,VTI
2025-03-17,276.6947326660156,VTI
2025-03-18,273.7125549316406,VTI
2025-03-19,276.8235168457031,VTI
2025-03-20,276.15972900390625,VTI
2025-03-21,276.2687072753906,VTI
2025-03-24,281.3809509277344,VTI
2025-03-25,281.8564453125,VTI
2025-03-26,278.55731201171875,VTI
2025-03-27,277.3791198730469,VTI
2025-03-28,271.8512268066406,VTI
2025-03-31,273.2530822753906,VTI
2025-04-01,274.177734375,VTI
2025-04-02,276.34515380859375,VTI
2025-04-03,262.4359130859375,VTI
2025-04-04,247.0353546142578,VTI
2025-04-07,246.23004150390625,VTI
2025-04-08,242.34262084960938,VTI
2025-04-09,266.9298400878906,VTI
2025-04-10,255.94363403320312,VTI
2025-04-11,260.2287292480469,VTI
2025-04-14,262.62481689453125,VTI
2025-04-15,262.16748046875,VTI
2025-04-16,256.7191162109375,VTI
2025-04-17,257.2560119628906,VTI
2025-04-21,251.1415252685547,VTI
2025-04-22,257.53436279296875,VTI
2025-04-23,261.9189453125,VTI
2025-04-24,267.4368896484375,VTI
2025-04-25,269.0773620605469,VTI
2025-04-28,269.465087890625,VTI
2025-04-29,271.085693359375,VTI
2025-04-30,271.2447814941406,VTI
2025-05-01,272.9349365234375,VTI
2025-05-02,277.1902160644531,VTI
2025-05-05,275.6193542480469,VTI
2025-05-06,273.3823547363281,VTI
2025-05-07,274.5157470703125,VTI
2025-05-08,276.6732482910156,VTI
2025-05-09,276.3650207519531,VTI
2025-05-12,285.611328125,VTI
2025-05-13,287.5500793457031,VTI
2025-05-14,287.7389831542969,VTI
2025-05-15,288.9121398925781,VTI
2025-05-16,290.8906555175781,VTI
2025-05-19,291.1193542480469,VTI
2025-05-20,290.1648864746094,VTI
2025-05-21,285.11419677734375,VTI
2025-05-22,285.06451416015625,VTI
2025-05-23,283.39422607421875,VTI
2025-05-27,289.2203674316406,VTI
2025-05-28,287.520263671875,VTI
2025-05-29,288.4448547363281,VTI
2025-05-30,288.2062683105469,VTI
2025-06-02,289.67767333984375,VTI
2025-06-03,291.6761169433594,VTI
2025-06-04,291.64630126953125,VTI
2025-06-05,290.03564453125,VTI
2025-06-06,293.416015625,VTI
2025-06-09,293.65460205078125,VTI
2025-06-10,295.20562744140625,VTI
2025-06-11,294.420166015625,VTI
2025-06-12,295.36468505859375,VTI
2025-06-13,291.8749694824219,VTI
2025-06-16,294.7582092285156,VTI
2025-06-17,292.302490234375,VTI
2025-06-18,292.4118347167969,VTI
2025-06-20,291.7357482910156,VTI
2025-06-23,294.5394592285156,VTI
2025-06-24,297.9794921875,VTI
2025-06-25,297.63153076171875,VTI
2025-06-26,300.1966247558594,VTI
2025-06-27,301.5587158203125,VTI
2025-06-30,303.08746337890625,VTI
2025-07-01,303.08746337890625,VTI
2025-07-02,304.6630859375,VTI
2025-07-03,307.17608642578125,VTI
2025-07-07,304.7528381347656,VTI
2025-07-08,304.7328796386719,VTI
2025-07-09,306.6475524902344,VTI
2025-07-10,307.4653015136719,VTI
2025-07-11,306.16888427734375,VTI
2025-07-14,306.866943359375,VTI
2025-07-15,305.25146484375,VTI
2025-07-16,306.4082336425781,VTI
2025-07-17,308.4026794433594,VTI
2025-07-18,308.233154296875,VTI
2025-07-21,308.5821838378906,VTI
2025-07-22,308.941162109375,VTI
2025-07-23,311.5439453125,VTI
2025-07-24,311.4342346191406,VTI
2025-07-25,312.8204040527344,VTI
2025-07-28,312.73065185546875,VTI
2025-07-29,311.7433776855469,VTI
2025-07-30,311.3843994140625,VTI
2025-07-31,310.0281677246094,VTI
2025-08-01,304.8924255371094,VTI
2025-08-04,309.6691589355469,VTI
2025-08-05,308.302978515625,VTI
2025-08-06,310.3871765136719,VTI
2025-08-07,310.2076721191406,VTI
2025-08-08,312.1622314453125,VTI
2025-08-11,311.4442138671875,VTI
2025-08-12,315.2536315917969,VTI
2025-08-13,316.7793884277344,VTI
2025-08-14,316.3106994628906,VTI
2025-08-15,315.59271240234375,VTI
2025-08-18,315.7123718261719,VTI
2025-08-19,313.7976989746094,VTI
2025-08-20,312.969970703125,VTI
2025-08-21,311.89300537109375,VTI
2025-08-22,317.2979431152344,VTI
2025-08-25,315.7721862792969,VTI
2025-08-26,317.20819091796875,VTI
2025-08-27,318.05584716796875,VTI
2025-08-28,319.212646484375,VTI
2025-08-29,317.3179016113281,VTI
2025-09-02,315.114013671875,VTI
2025-09-03,316.4502868652344,VTI
2025-09-04,319.2525329589844,VTI
2025-09-05,318.6641540527344,VTI
2025-09-08,319.68133544921875,VTI
2025-09-09,320.0902099609375,VTI
2025-09-10,320.90789794921875,VTI
2025-09-11,323.8796691894531,VTI
2025-09-12,323.41094970703125,VTI
2025-09-15,324.9866027832031,VTI
2025-09-16,324.5478210449219,VTI
2025-09-17,324.25860595703125,VTI
2025-09-18,326.30291748046875,VTI
2025-09-19,327.5295104980469,VTI
2025-09-22,328.945556640625,VTI
2025-09-23,327.18048095703125,VTI
2025-09-24,325.98382568359375,VTI
2025-09-25,324.2386779785156,VTI
2025-09-26,326.27301025390625,VTI
2025-09-29,327.1000061035156,VTI
2025-09-30,328.1700134277344,VTI
2025-10-01,329.30999755859375,VTI
2025-10-02,329.7900085449219,VTI
2025-10-03,329.9700012207031,VTI
2025-10-06,331.2099914550781,VTI
2025-10-07,329.6199951171875,VTI
2025-10-08,331.80999755859375,VTI
2025-10-09,330.6600036621094,VTI
2025-10-10,321.79998779296875,VTI
2025-10-13,326.92999267578125,VTI
2025-10-14,326.8299865722656,VTI
2025-10-15,328.3800048828125,VTI
2025-10-16,325.7699890136719,VTI
2025-10-17,327.29998779296875,VTI
2025-10-20,330.95001220703125,VTI
2025-10-21,330.9100036621094,VTI
2025-10-22,328.8999938964844,VTI
2025-10-23,331.010009765625,VTI
2025-10-24,333.7099914550781,VTI
2025-10-27,337.42999267578125,VTI
2025-10-28,337.95001220703125,VTI
2025-10-29,337.7099914550781,VTI
2025-10-30,334.0799865722656,VTI
2025-10-31,335.4200134277344,VTI
2025-11-03,335.79998779296875,VTI
2025-11-04,331.739990234375,VTI
2025-11-05,333.1600036621094,VTI
2025-11-06,329.3699951171875,VTI
2025-11-07,330.0899963378906,VTI
2025-11-10,334.9200134277344,VTI
2025-11-11,335.739990234375,VTI
2025-11-12,335.8599853515625,VTI
2025-11-13,329.9100036621094,VTI
2025-11-14,329.8599853515625,VTI
2025-11-17,326.42999267578125,VTI
2025-11-18,324.2200012207031,VTI
2025-11-19,325.2799987792969,VTI
2025-11-20,320.1000061035156,VTI
,vti,VTI
